Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3
,,,,,,,48.13186813186814,40,9687.0,2766.0,1321.0
,,,,,,,48.13186813186814,41,10596.0,3026.0,1444.0
,,,,,,,96.26373626373628,42,11515.0,3289.0,1570.0
,,,,,,,48.13186813186814,43,11414.0,3260.0,1556.0
,,,,,,,48.13186813186814,44,11138.0,3181.0,1519.0
,,,,,,,48.13186813186814,45,10688.0,3052.0,1457.0
,,,,,,,48.13186813186814,46,9979.0,2850.0,1360.0
,,,,,,,48.13186813186814,47,9100.0,2599.0,1241.0
,,,,,,,48.13186813186814,48,8304.0,2372.0,1132.0
,,,,,,,96.26373626373628,49,7776.0,2221.0,1060.0
,,,,,,,48.13186813186814,50,7513.0,2145.0,1024.0
,,,,,,,48.13186813186814,51,7386.0,2109.0,1007.0
,,,,,,,48.13186813186814,52,7401.0,2114.0,1009.0
,,,,,,,96.26373626373628,53,7667.0,2189.0,1045.0
,,,,,,,48.13186813186814,54,8455.0,2414.0,1152.0
,,,,,,,48.13186813186814,55,9848.0,2812.0,1343.0
,,,,,,,48.13186813186814,56,10629.0,3035.0,1449.0
,,,,,,,48.13186813186814,57,10761.0,3073.0,1467.0
,,,,,,,96.26373626373628,58,10835.0,3094.0,1477.0
,,,,,,,96.26373626373628,59,10932.0,3122.0,1490.0
,,,,,,,48.13186813186814,60,10950.0,3127.0,1493.0
,,,,,,,96.26373626373628,61,10905.0,3115.0,1487.0
,,,,,,,48.13186813186814,62,10890.0,3111.0,1484.0
,,,,,,,96.26373626373628,63,10849.0,3098.0,1479.0
,,,,,,,96.26373626373628,64,10999.0,3141.0,1499.0
,,,,,,,48.13186813186814,65,11858.0,3386.0,1616.0
,,,,,,,192.52747252747255,66,12796.0,3654.0,1745.0
,,,,,,,48.13186813186814,67,12821.0,3661.0,1748.0
,,,,,,,48.13186813186814,68,12605.0,3600.0,1719.0
,,,,,,,48.13186813186814,69,12195.0,3483.0,1663.0
,,,,,,,48.13186813186814,70,11476.0,3277.0,1565.0
,,,,,,,48.13186813186814,71,10515.0,3003.0,1434.0
,,,,,,,48.13186813186814,72,9674.0,2763.0,1319.0
,,,,,,,48.13186813186814,73,9151.0,2614.0,1247.0
,,,,,,,96.26373626373628,74,8876.0,2535.0,1210.0
,,,,,,,48.13186813186814,75,8736.0,2495.0,1191.0
,,,,,,,96.26373626373628,76,8752.0,2499.0,1193.0
,,,,,,,48.13186813186814,77,8990.0,2568.0,1226.0
,,,,,,,48.13186813186814,78,9733.0,2780.0,1327.0
,,,,,,,48.13186813186814,79,11084.0,3166.0,1511.0
,,,,,,,48.13186813186814,80,11820.0,3376.0,1611.0
,,,,,,,48.13186813186814,81,11834.0,3380.0,1614.0
,,,,,,,96.26373626373628,82,11803.0,3371.0,1609.0
,,,,,,,96.26373626373628,83,11777.0,3363.0,1605.0
,,,,,,,48.13186813186814,84,11661.0,3330.0,1590.0
,,,,,,,48.13186813186814,85,11494.0,3283.0,1567.0
,,,,,,,144.3956043956044,86,11395.0,3255.0,1554.0
,,,,,,,96.26373626373628,87,11306.0,3229.0,1541.0
,,,,,,,48.13186813186814,88,11423.0,3262.0,1557.0
,,,,,,,96.26373626373628,89,12221.0,3491.0,1666.0
,,,,,,,144.3956043956044,90,12871.0,3676.0,1755.0
,,,,,,,48.13186813186814,91,12772.0,3647.0,1741.0
,,,,,,,48.13186813186814,92,12474.0,3562.0,1701.0
,,,,,,,48.13186813186814,93,11997.0,3426.0,1635.0
,,,,,,,48.13186813186814,94,11207.0,3201.0,1528.0
,,,,,,,48.13186813186814,95,10201.0,2914.0,1391.0
,,,,,,,96.26373626373628,96,9270.0,2648.0,1264.0
,,,,,,,48.13186813186814,97,8676.0,2478.0,1182.0
,,,,,,,48.13186813186814,98,8358.0,2387.0,1140.0
,,,,,,,48.13186813186814,99,8198.0,2341.0,1117.0
,,,,,,,96.26373626373628,100,8168.0,2333.0,1114.0
,,,,,,,96.26373626373628,101,8378.0,2393.0,1142.0
,,,,,,,144.3956043956044,102,9065.0,2589.0,1236.0
,,,,,,,96.26373626373628,103,10371.0,2962.0,1414.0
,,,,,,,48.13186813186814,104,11136.0,3181.0,1518.0
,,,,,,,48.13186813186814,105,11217.0,3204.0,1530.0
,,,,,,,96.26373626373628,106,11267.0,3218.0,1536.0
,,,,,,,48.13186813186814,107,11216.0,3203.0,1530.0
,,,,,,,96.26373626373628,108,11059.0,3159.0,1508.0
,,,,,,,48.13186813186814,109,10923.0,3119.0,1489.0
,,,,,,,96.26373626373628,110,10869.0,3104.0,1482.0
,,,,,,,48.13186813186814,111,10783.0,3080.0,1470.0
,,,,,,,48.13186813186814,112,10853.0,3100.0,1479.0
,,,,,,,48.13186813186814,113,11542.0,3296.0,1574.0
,,,,,,,48.13186813186814,114,12297.0,3512.0,1676.0
,,,,,,,48.13186813186814,115,12252.0,3499.0,1671.0
,,,,,,,48.13186813186814,116,11974.0,3420.0,1632.0
,,,,,,,96.26373626373628,117,11527.0,3292.0,1571.0
,,,,,,,96.26373626373628,118,10788.0,3081.0,1471.0
,,,,,,,48.13186813186814,119,9795.0,2797.0,1335.0
,,,,,,,48.13186813186814,120,8937.0,2553.0,1218.0
,,,,,,,96.26373626373628,121,8376.0,2392.0,1141.0
,,,,,,,144.3956043956044,122,8071.0,2305.0,1100.0
,,,,,,,48.13186813186814,123,7915.0,2260.0,1079.0
,,,,,,,48.13186813186814,124,7876.0,2249.0,1074.0
,,,,,,,48.13186813186814,125,8068.0,2304.0,1100.0
,,,,,,,48.13186813186814,126,8750.0,2499.0,1193.0
,,,,,,,48.13186813186814,127,10032.0,2865.0,1368.0
,,,,,,,96.26373626373628,128,10800.0,3085.0,1473.0
,,,,,,,48.13186813186814,129,10890.0,3110.0,1484.0
,,,,,,,48.13186813186814,130,10901.0,3113.0,1486.0
,,,,,,,48.13186813186814,131,10853.0,3100.0,1479.0
,,,,,,,48.13186813186814,132,10692.0,3053.0,1458.0
,,,,,,,48.13186813186814,133,10515.0,3003.0,1434.0
,,,,,,,48.13186813186814,134,10423.0,2976.0,1421.0
,,,,,,,48.13186813186814,135,10278.0,2935.0,1401.0
,,,,,,,48.13186813186814,136,10327.0,2950.0,1408.0
,,,,,,,48.13186813186814,137,10930.0,3121.0,1490.0
,,,,,,,48.13186813186814,138,11507.0,3286.0,1569.0
,,,,,,,48.13186813186814,139,11322.0,3234.0,1544.0
,,,,,,,96.26373626373628,140,10996.0,3140.0,1499.0
,,,,,,,,141,10561.0,3016.0,1440.0
,,,,,,,,142,9994.0,2855.0,1363.0
,,,,,,,,143,9224.0,2635.0,1257.0
,,,,,,,,144,8432.0,2408.0,1150.0
,,,,,,,,145,7819.0,2234.0,1066.0
,,,,,,,,146,7480.0,2136.0,1020.0
,,,,,,,,147,7296.0,2083.0,994.0
,,,,,,,,148,7221.0,2063.0,984.0
,,,,,,,,149,7293.0,2083.0,994.0
,,,,,,,,150,7571.0,2162.0,1032.0
,,,,,,,,151,8073.0,2305.0,1100.0
,,,,,,,,152,8602.0,2456.0,1172.0
,,,,,,,,153,9143.0,2611.0,1247.0
,,,,,,,,154,9471.0,2704.0,1291.0
,,,,,,,,155,9563.0,2731.0,1303.0
,,,,,,,,156,9486.0,2709.0,1293.0
,,,,,,,,157,9312.0,2659.0,1269.0
,,,,,,,,158,9115.0,2603.0,1242.0
,,,,,,,,159,8976.0,2564.0,1224.0
,,,,,,,,160,9072.0,2591.0,1236.0
,,,,,,,,161,9736.0,2780.0,1328.0
,,,,,,,,162,10403.0,2970.0,1418.0
,,,,,,,,163,10280.0,2936.0,1402.0
,,,,,,,,164,9950.0,2842.0,1357.0
,,,,,,,,165,9638.0,2752.0,1314.0
,,,,,,,,166,9187.0,2624.0,1252.0
,,,,,,,,167,8597.0,2455.0,1172.0
,,,,,,,,168,7948.0,2270.0,1084.0
,,,,,,,,169,7404.0,2114.0,1010.0
,,,,,,,,170,7089.0,2024.0,966.0
,,,,,,,,171,6902.0,1971.0,941.0
,,,,,,,,172,6852.0,1957.0,934.0
,,,,,,,,173,6904.0,1972.0,941.0
,,,,,,,,174,7105.0,2029.0,969.0
,,,,,,,,175,7494.0,2140.0,1021.0
,,,,,,,,176,7901.0,2256.0,1077.0
,,,,,,,,177,8468.0,2418.0,1154.0
,,,,,,,,178,8906.0,2544.0,1214.0
,,,,,,,,179,9183.0,2623.0,1252.0
,,,,,,,,180,9356.0,2672.0,1276.0
,,,,,,,,181,9386.0,2680.0,1280.0
,,,,,,,,182,9334.0,2665.0,1272.0
,,,,,,,,183,9301.0,2656.0,1268.0
,,,,,,,,184,9431.0,2694.0,1286.0
,,,,,,,,185,10240.0,2925.0,1396.0
,,,,,,,,186,11081.0,3165.0,1511.0
,,,,,,,,187,11064.0,3160.0,1509.0
,,,,,,,,188,10779.0,3078.0,1469.0
,,,,,,,,189,10405.0,2971.0,1418.0
,,,,,,,,190,9791.0,2796.0,1335.0
,,,,,,,,191,8983.0,2565.0,1225.0
,,,,,,,,192,8276.0,2364.0,1128.0
,,,,,,,,193,7813.0,2231.0,1065.0
,,,,,,,,194,7590.0,2168.0,1035.0
,,,,,,,,195,7507.0,2144.0,1024.0
,,,,,,,,196,7536.0,2152.0,1027.0
,,,,,,,,197,7808.0,2230.0,1065.0
,,,,,,,,198,8592.0,2454.0,1171.0
,,,,,,,,199,10003.0,2857.0,1363.0
,,,,,,,,200,10818.0,3090.0,1475.0
,,,,,,,,201,10898.0,3112.0,1486.0
,,,,,,,,202,10909.0,3115.0,1487.0
,,,,,,,,203,10903.0,3114.0,1487.0
,,,,,,,,204,10810.0,3087.0,1474.0
,,,,,,,,205,10627.0,3035.0,1449.0
,,,,,,,,206,10513.0,3002.0,1434.0
,,,,,,,,207,10366.0,2960.0,1414.0
,,,,,,,,208,10401.0,2970.0,1418.0
,,,,,,,,209,11101.0,3170.0,1514.0
,,,,,,,,210,12044.0,3440.0,1642.0
,,,,,,,,211,12015.0,3431.0,1638.0
,,,,,,,,212,11693.0,3339.0,1594.0
,,,,,,,,213,11225.0,3205.0,1530.0
,,,,,,,,214,10453.0,2985.0,1425.0
,,,,,,,,215,9470.0,2704.0,1291.0
,,,,,,,,216,8600.0,2456.0,1172.0
,,,,,,,,217,8029.0,2293.0,1095.0
,,,,,,,,218,7745.0,2212.0,1055.0
,,,,,,,,219,7589.0,2167.0,1035.0
,,,,,,,,220,7578.0,2164.0,1033.0
,,,,,,,,221,7797.0,2227.0,1063.0
,,,,,,,,222,8521.0,2434.0,1161.0
,,,,,,,,223,9893.0,2825.0,1349.0
,,,,,,,,224,10626.0,3035.0,1449.0
,,,,,,,,225,10665.0,3046.0,1454.0
,,,,,,,,226,10719.0,3061.0,1461.0
,,,,,,,,227,10723.0,3062.0,1462.0
,,,,,,,,228,10619.0,3033.0,1448.0
,,,,,,,,229,10444.0,2983.0,1424.0
,,,,,,,,230,10355.0,2957.0,1412.0
,,,,,,,,231,10262.0,2930.0,1399.0
,,,,,,,,232,10332.0,2950.0,1408.0
,,,,,,,,233,11008.0,3144.0,1501.0
,,,,,,,,234,11778.0,3363.0,1605.0
,,,,,,,,235,11691.0,3339.0,1594.0
,,,,,,,,236,11401.0,3256.0,1555.0
,,,,,,,,237,10973.0,3134.0,1496.0
,,,,,,,,238,10250.0,2927.0,1398.0
,,,,,,,,239,9297.0,2655.0,1267.0
,,,,,,,,240,8468.0,2418.0,1154.0
,,,,,,,,241,7942.0,2269.0,1083.0
,,,,,,,,242,7679.0,2193.0,1047.0
,,,,,,,,243,7558.0,2158.0,1030.0
,,,,,,,,244,7592.0,2168.0,1035.0
,,,,,,,,245,7830.0,2236.0,1067.0
,,,,,,,,246,8613.0,2459.0,1174.0
,,,,,,,,247,9991.0,2854.0,1363.0
,,,,,,,,248,10722.0,3062.0,1462.0
,,,,,,,,249,10723.0,3062.0,1462.0
,,,,,,,,250,10659.0,3044.0,1453.0
,,,,,,,,251,10621.0,3033.0,1448.0
,,,,,,,,252,10536.0,3009.0,1436.0
,,,,,,,,253,10388.0,2966.0,1416.0
,,,,,,,,254,10328.0,2950.0,1408.0
,,,,,,,,255,10230.0,2921.0,1394.0
,,,,,,,,256,10299.0,2941.0,1404.0
,,,,,,,,257,10965.0,3131.0,1495.0
,,,,,,,,258,11781.0,3365.0,1606.0
,,,,,,,,259,11737.0,3352.0,1600.0
,,,,,,,,260,11448.0,3270.0,1560.0
,,,,,,,,261,11009.0,3144.0,1501.0
,,,,,,,,262,10255.0,2929.0,1398.0
,,,,,,,,263,9275.0,2649.0,1265.0
,,,,,,,,264,8412.0,2402.0,1146.0
,,,,,,,,265,7842.0,2239.0,1069.0
,,,,,,,,266,7529.0,2150.0,1026.0
,,,,,,,,267,7381.0,2108.0,1006.0
,,,,,,,,268,7378.0,2107.0,1005.0
,,,,,,,,269,7607.0,2172.0,1037.0
,,,,,,,,270,8322.0,2376.0,1135.0
,,,,,,,,271,9608.0,2744.0,1310.0
,,,,,,,,272,10497.0,2998.0,1431.0
,,,,,,,,273,10744.0,3068.0,1464.0
,,,,,,,,274,10919.0,3119.0,1489.0
,,,,,,,,275,11073.0,3162.0,1509.0
,,,,,,,,276,11112.0,3173.0,1515.0
,,,,,,,,277,11068.0,3161.0,1509.0
,,,,,,,,278,11019.0,3147.0,1502.0
,,,,,,,,279,10873.0,3105.0,1482.0
,,,,,,,,280,10847.0,3098.0,1479.0
,,,,,,,,281,11364.0,3246.0,1550.0
,,,,,,,,282,11951.0,3413.0,1630.0
,,,,,,,,283,11830.0,3378.0,1613.0
,,,,,,,,284,11479.0,3278.0,1565.0
,,,,,,,,285,10997.0,3140.0,1499.0
,,,,,,,,286,10224.0,2920.0,1393.0
,,,,,,,,287,9251.0,2642.0,1261.0
,,,,,,,,288,8405.0,2400.0,1146.0
,,,,,,,,289,7811.0,2231.0,1065.0
,,,,,,,,290,7513.0,2145.0,1024.0
,,,,,,,,291,7371.0,2105.0,1004.0
,,,,,,,,292,7344.0,2098.0,1001.0
,,,,,,,,293,7542.0,2154.0,1028.0
,,,,,,,,294,8217.0,2347.0,1120.0
,,,,,,,,295,9501.0,2713.0,1295.0
,,,,,,,,296,10340.0,2953.0,1409.0
,,,,,,,,297,10503.0,3000.0,1432.0
,,,,,,,,298,10548.0,3012.0,1438.0
,,,,,,,,299,10562.0,3016.0,1440.0
,,,,,,,,300,10516.0,3003.0,1434.0
,,,,,,,,301,10420.0,2976.0,1421.0
,,,,,,,,302,10378.0,2964.0,1415.0
,,,,,,,,303,10339.0,2953.0,1409.0
,,,,,,,,304,10489.0,2995.0,1430.0
,,,,,,,,305,11141.0,3182.0,1519.0
,,,,,,,,306,11795.0,3369.0,1608.0
,,,,,,,,307,11688.0,3338.0,1594.0
,,,,,,,,308,11389.0,3253.0,1553.0
,,,,,,,,309,11010.0,3145.0,1501.0
,,,,,,,,310,10445.0,2983.0,1424.0
,,,,,,,,311,9687.0,2766.0,1321.0
,,,,,,,,312,8931.0,2550.0,1217.0
,,,,,,,,313,8341.0,2382.0,1137.0
,,,,,,,,314,7996.0,2284.0,1090.0
,,,,,,,,315,7802.0,2229.0,1064.0
,,,,,,,,316,7742.0,2211.0,1055.0
,,,,,,,,317,7823.0,2234.0,1066.0
,,,,,,,,318,8097.0,2313.0,1104.0
,,,,,,,,319,8611.0,2459.0,1174.0
,,,,,,,,320,9128.0,2607.0,1244.0
,,,,,,,,321,9713.0,2774.0,1324.0
,,,,,,,,322,10173.0,2905.0,1387.0
,,,,,,,,323,10367.0,2960.0,1414.0
,,,,,,,,324,10302.0,2942.0,1404.0
,,,,,,,,325,10138.0,2895.0,1383.0
,,,,,,,,326,9948.0,2841.0,1356.0
,,,,,,,,327,9858.0,2815.0,1344.0
,,,,,,,,328,9938.0,2838.0,1355.0
,,,,,,,,329,10586.0,3023.0,1444.0
,,,,,,,,330,11470.0,3276.0,1564.0
,,,,,,,,331,11467.0,3275.0,1564.0
,,,,,,,,332,11210.0,3201.0,1529.0
,,,,,,,,333,10857.0,3101.0,1480.0
,,,,,,,,334,10427.0,2978.0,1422.0
,,,,,,,,335,9916.0,2832.0,1352.0
,,,,,,,,336,9321.0,2662.0,1271.0
,,,,,,,,337,8761.0,2502.0,1195.0
,,,,,,,,338,8426.0,2406.0,1149.0
,,,,,,,,339,8290.0,2368.0,1130.0
,,,,,,,,340,8274.0,2363.0,1128.0
,,,,,,,,341,8367.0,2389.0,1140.0
,,,,,,,,342,8600.0,2456.0,1172.0
,,,,,,,,343,9002.0,2571.0,1227.0
,,,,,,,,344,9436.0,2694.0,1287.0
,,,,,,,,345,10049.0,2870.0,1370.0
,,,,,,,,346,10510.0,3001.0,1433.0
,,,,,,,,347,10762.0,3073.0,1467.0
,,,,,,,,348,10846.0,3097.0,1479.0
,,,,,,,,349,10837.0,3095.0,1478.0
,,,,,,,,350,10727.0,3064.0,1463.0
,,,,,,,,351,10661.0,3045.0,1454.0
,,,,,,,,352,10747.0,3069.0,1465.0
,,,,,,,,353,11443.0,3268.0,1560.0
,,,,,,,,354,12353.0,3528.0,1684.0
,,,,,,,,355,12368.0,3532.0,1686.0
,,,,,,,,356,12024.0,3434.0,1640.0
,,,,,,,,357,11680.0,3336.0,1592.0
,,,,,,,,358,11098.0,3170.0,1513.0
,,,,,,,,359,10403.0,2971.0,1418.0
,,,,,,,,360,9707.0,2772.0,1323.0
,,,,,,,,361,9218.0,2633.0,1257.0
,,,,,,,,362,8963.0,2559.0,1222.0
,,,,,,,,363,8860.0,2530.0,1208.0
,,,,,,,,364,8864.0,2532.0,1208.0
,,,,,,,,365,9069.0,2590.0,1236.0
,,,,,,,,366,9604.0,2743.0,1309.0
,,,,,,,,367,10488.0,2995.0,1430.0
,,,,,,,,368,11139.0,3181.0,1519.0
,,,,,,,,369,11587.0,3309.0,1580.0
,,,,,,,,370,11837.0,3381.0,1614.0
,,,,,,,,371,11933.0,3408.0,1627.0
,,,,,,,,372,11838.0,3381.0,1614.0
,,,,,,,,373,11648.0,3326.0,1588.0
,,,,,,,,374,11515.0,3289.0,1570.0
,,,,,,,,375,11370.0,3247.0,1550.0
,,,,,,,,376,11392.0,3254.0,1553.0
,,,,,,,,377,11972.0,3419.0,1632.0
,,,,,,,,378,12745.0,3640.0,1737.0
,,,,,,,,379,12604.0,3600.0,1718.0
,,,,,,,,380,12223.0,3491.0,1666.0
,,,,,,,,381,11668.0,3332.0,1590.0
,,,,,,,,382,10868.0,3104.0,1482.0
,,,,,,,,383,9911.0,2830.0,1351.0
,,,,,,,,384,9028.0,2579.0,1231.0
,,,,,,,,385,8422.0,2405.0,1148.0
,,,,,,,,386,8080.0,2308.0,1101.0
,,,,,,,,387,7926.0,2264.0,1080.0
,,,,,,,,388,7885.0,2252.0,1075.0
,,,,,,,,389,8084.0,2309.0,1102.0
,,,,,,,,390,8771.0,2504.0,1196.0
,,,,,,,,391,10017.0,2861.0,1366.0
,,,,,,,,392,10748.0,3070.0,1465.0
,,,,,,,,393,10856.0,3101.0,1480.0
,,,,,,,,394,10861.0,3101.0,1480.0
,,,,,,,,395,10853.0,3100.0,1479.0
,,,,,,,,396,10811.0,3087.0,1474.0
,,,,,,,,397,10754.0,3071.0,1466.0
,,,,,,,,398,10741.0,3068.0,1464.0
,,,,,,,,399,10705.0,3057.0,1459.0
,,,,,,,,400,10808.0,3086.0,1474.0
,,,,,,,,401,11408.0,3258.0,1555.0
,,,,,,,,402,11990.0,3424.0,1635.0
,,,,,,,,403,11823.0,3376.0,1612.0
,,,,,,,,404,11467.0,3275.0,1563.0
,,,,,,,,405,10936.0,3124.0,1491.0
,,,,,,,,406,10145.0,2897.0,1383.0
,,,,,,,,407,9158.0,2615.0,1248.0
,,,,,,,,408,8270.0,2362.0,1127.0
,,,,,,,,409,7673.0,2191.0,1046.0
,,,,,,,,410,7368.0,2104.0,1004.0
,,,,,,,,411,7210.0,2059.0,983.0
,,,,,,,,412,7192.0,2054.0,980.0
,,,,,,,,413,7428.0,2121.0,1013.0
,,,,,,,,414,8195.0,2340.0,1117.0
,,,,,,,,415,9601.0,2742.0,1309.0
,,,,,,,,416,10337.0,2952.0,1409.0
,,,,,,,,417,10414.0,2974.0,1419.0
,,,,,,,,418,10477.0,2992.0,1428.0
,,,,,,,,419,10558.0,3015.0,1439.0
,,,,,,,,420,10563.0,3017.0,1440.0
,,,,,,,,421,10514.0,3003.0,1434.0
,,,,,,,,422,10502.0,3000.0,1432.0
,,,,,,,,423,10452.0,2985.0,1425.0
,,,,,,,,424,10540.0,3010.0,1437.0
,,,,,,,,425,11167.0,3189.0,1523.0
,,,,,,,,426,12222.0,3491.0,1666.0
,,,,,,,,427,12311.0,3516.0,1679.0
,,,,,,,,428,12097.0,3455.0,1649.0
,,,,,,,,429,11681.0,3336.0,1592.0
,,,,,,,,430,10975.0,3135.0,1496.0
,,,,,,,,431,10076.0,2878.0,1373.0
,,,,,,,,432,9249.0,2641.0,1261.0
,,,,,,,,433,8734.0,2494.0,1191.0
,,,,,,,,434,8488.0,2424.0,1157.0
,,,,,,,,435,8386.0,2395.0,1143.0
,,,,,,,,436,8405.0,2400.0,1146.0
,,,,,,,,437,8672.0,2476.0,1182.0
,,,,,,,,438,9446.0,2698.0,1288.0
,,,,,,,,439,10860.0,3101.0,1480.0
,,,,,,,,440,11601.0,3313.0,1581.0
,,,,,,,,441,11633.0,3322.0,1586.0
,,,,,,,,442,11574.0,3306.0,1578.0
,,,,,,,,443,11511.0,3287.0,1570.0
,,,,,,,,444,11368.0,3246.0,1550.0
,,,,,,,,445,11190.0,3196.0,1525.0
,,,,,,,,446,11078.0,3164.0,1510.0
,,,,,,,,447,10946.0,3126.0,1493.0
,,,,,,,,448,11021.0,3148.0,1503.0
,,,,,,,,449,11577.0,3306.0,1579.0
,,,,,,,,450,12352.0,3528.0,1684.0
,,,,,,,,451,12330.0,3521.0,1681.0
,,,,,,,,452,12117.0,3461.0,1652.0
,,,,,,,,453,11631.0,3322.0,1585.0
,,,,,,,,454,10865.0,3103.0,1481.0
,,,,,,,,455,9900.0,2827.0,1350.0
,,,,,,,,456,9025.0,2578.0,1231.0
,,,,,,,,457,8434.0,2409.0,1150.0
,,,,,,,,458,8100.0,2314.0,1105.0
,,,,,,,,459,7947.0,2269.0,1083.0
,,,,,,,,460,7913.0,2260.0,1079.0
,,,,,,,,461,8152.0,2329.0,1111.0
,,,,,,,,462,8866.0,2532.0,1209.0
,,,,,,,,463,10188.0,2910.0,1389.0
,,,,,,,,464,10891.0,3111.0,1484.0
,,,,,,,,465,10970.0,3133.0,1495.0
,,,,,,,,466,11002.0,3142.0,1500.0
,,,,,,,,467,11033.0,3151.0,1504.0
,,,,,,,,468,10988.0,3138.0,1498.0
,,,,,,,,469,10865.0,3103.0,1481.0
,,,,,,,,470,10786.0,3081.0,1470.0
,,,,,,,,471,10656.0,3043.0,1453.0
,,,,,,,,472,10674.0,3049.0,1455.0
,,,,,,,,473,11148.0,3184.0,1520.0
,,,,,,,,474,12025.0,3435.0,1640.0
,,,,,,,,475,11980.0,3421.0,1633.0
,,,,,,,,476,11686.0,3337.0,1593.0
,,,,,,,,477,11305.0,3229.0,1541.0
,,,,,,,,478,10761.0,3073.0,1467.0
,,,,,,,,479,10019.0,2861.0,1366.0
,,,,,,,,480,9243.0,2639.0,1260.0
,,,,,,,,481,8690.0,2482.0,1185.0
,,,,,,,,482,8380.0,2393.0,1142.0
,,,,,,,,483,8190.0,2339.0,1116.0
,,,,,,,,484,8116.0,2318.0,1106.0
,,,,,,,,485,8185.0,2338.0,1116.0
,,,,,,,,486,8450.0,2414.0,1152.0
,,,,,,,,487,8973.0,2563.0,1223.0
,,,,,,,,488,9596.0,2740.0,1308.0
,,,,,,,,489,10290.0,2939.0,1403.0
,,,,,,,,490,10895.0,3111.0,1485.0
,,,,,,,,491,11267.0,3218.0,1536.0
,,,,,,,,492,11426.0,3263.0,1558.0
,,,,,,,,493,11425.0,3263.0,1558.0
,,,,,,,,494,11280.0,3221.0,1538.0
,,,,,,,,495,11096.0,3169.0,1513.0
,,,,,,,,496,11018.0,3146.0,1502.0
,,,,,,,,497,11439.0,3266.0,1560.0
,,,,,,,,498,12161.0,3473.0,1658.0
,,,,,,,,499,12036.0,3437.0,1641.0
,,,,,,,,500,11619.0,3318.0,1584.0
,,,,,,,,501,11190.0,3195.0,1525.0
,,,,,,,,502,10634.0,3037.0,1449.0
,,,,,,,,503,9951.0,2842.0,1357.0
,,,,,,,,504,9283.0,2651.0,1266.0
,,,,,,,,505,8761.0,2502.0,1195.0
,,,,,,,,506,8474.0,2420.0,1156.0
,,,,,,,,507,8336.0,2380.0,1136.0
,,,,,,,,508,8275.0,2364.0,1128.0
,,,,,,,,509,8330.0,2379.0,1136.0
,,,,,,,,510,8557.0,2444.0,1166.0
