Time_Index,CT_NG,ME_NG,MA_NG,None
774,4.09,4.09,3.98,0.0
775,4.09,4.09,3.98,0.0
776,4.09,4.09,3.98,0.0
777,4.09,4.09,3.98,0.0
778,4.09,4.09,3.98,0.0
779,4.09,4.09,3.98,0.0
780,4.09,4.09,3.98,0.0
781,4.09,4.09,3.98,0.0
782,4.09,4.09,3.98,0.0
783,4.09,4.09,3.98,0.0
784,4.09,4.09,3.98,0.0
785,4.09,4.09,3.98,0.0
786,4.09,4.09,3.98,0.0
787,4.09,4.09,3.98,0.0
788,4.09,4.09,3.98,0.0
789,4.09,4.09,3.98,0.0
790,4.09,4.09,3.98,0.0
791,4.09,4.09,3.98,0.0
792,4.09,4.09,3.98,0.0
793,4.09,4.09,3.98,0.0
794,4.09,4.09,3.98,0.0
795,4.09,4.09,3.98,0.0
796,4.09,4.09,3.98,0.0
797,4.09,4.09,3.98,0.0
798,4.09,4.09,3.98,0.0
799,4.09,4.09,3.98,0.0
800,4.09,4.09,3.98,0.0
801,4.09,4.09,3.98,0.0
802,4.09,4.09,3.98,0.0
803,4.09,4.09,3.98,0.0
804,4.09,4.09,3.98,0.0
805,4.09,4.09,3.98,0.0
806,4.09,4.09,3.98,0.0
807,4.09,4.09,3.98,0.0
808,4.09,4.09,3.98,0.0
809,4.09,4.09,3.98,0.0
810,4.09,4.09,3.98,0.0
811,4.09,4.09,3.98,0.0
812,4.09,4.09,3.98,0.0
813,4.09,4.09,3.98,0.0
814,4.09,4.09,3.98,0.0
815,4.09,4.09,3.98,0.0
816,4.09,4.09,3.98,0.0
817,4.09,4.09,3.98,0.0
818,4.09,4.09,3.98,0.0
819,4.09,4.09,3.98,0.0
820,4.09,4.09,3.98,0.0
821,4.09,4.09,3.98,0.0
822,4.09,4.09,3.98,0.0
823,4.09,4.09,3.98,0.0
824,4.09,4.09,3.98,0.0
825,4.09,4.09,3.98,0.0
826,4.09,4.09,3.98,0.0
827,4.09,4.09,3.98,0.0
828,4.09,4.09,3.98,0.0
829,4.09,4.09,3.98,0.0
830,4.09,4.09,3.98,0.0
831,4.09,4.09,3.98,0.0
832,4.09,4.09,3.98,0.0
833,4.09,4.09,3.98,0.0
834,4.09,4.09,3.98,0.0
835,4.09,4.09,3.98,0.0
836,4.09,4.09,3.98,0.0
837,4.09,4.09,3.98,0.0
838,4.09,4.09,3.98,0.0
839,4.09,4.09,3.98,0.0
840,4.09,4.09,3.98,0.0
841,4.09,4.09,3.98,0.0
842,4.09,4.09,3.98,0.0
843,4.09,4.09,3.98,0.0
844,4.09,4.09,3.98,0.0
845,4.09,4.09,3.98,0.0
846,4.09,4.09,3.98,0.0
847,4.09,4.09,3.98,0.0
848,4.09,4.09,3.98,0.0
849,4.09,4.09,3.98,0.0
850,4.09,4.09,3.98,0.0
851,4.09,4.09,3.98,0.0
852,4.09,4.09,3.98,0.0
853,4.09,4.09,3.98,0.0
854,4.09,4.09,3.98,0.0
855,4.09,4.09,3.98,0.0
856,4.09,4.09,3.98,0.0
857,4.09,4.09,3.98,0.0
858,4.09,4.09,3.98,0.0
859,4.09,4.09,3.98,0.0
860,4.09,4.09,3.98,0.0
861,4.09,4.09,3.98,0.0
862,4.09,4.09,3.98,0.0
863,4.09,4.09,3.98,0.0
864,4.09,4.09,3.98,0.0
865,4.09,4.09,3.98,0.0
866,4.09,4.09,3.98,0.0
867,4.09,4.09,3.98,0.0
868,4.09,4.09,3.98,0.0
869,4.09,4.09,3.98,0.0
870,4.09,4.09,3.98,0.0
871,4.09,4.09,3.98,0.0
872,4.09,4.09,3.98,0.0
873,4.09,4.09,3.98,0.0
874,4.09,4.09,3.98,0.0
875,4.09,4.09,3.98,0.0
876,4.09,4.09,3.98,0.0
877,4.09,4.09,3.98,0.0
878,4.09,4.09,3.98,0.0
879,4.09,4.09,3.98,0.0
880,4.09,4.09,3.98,0.0
881,4.09,4.09,3.98,0.0
882,4.09,4.09,3.98,0.0
883,4.09,4.09,3.98,0.0
884,4.09,4.09,3.98,0.0
885,4.09,4.09,3.98,0.0
886,4.09,4.09,3.98,0.0
887,4.09,4.09,3.98,0.0
888,4.09,4.09,3.98,0.0
889,4.09,4.09,3.98,0.0
890,4.09,4.09,3.98,0.0
891,4.09,4.09,3.98,0.0
892,4.09,4.09,3.98,0.0
893,4.09,4.09,3.98,0.0
894,4.09,4.09,3.98,0.0
895,4.09,4.09,3.98,0.0
896,4.09,4.09,3.98,0.0
897,4.09,4.09,3.98,0.0
898,4.09,4.09,3.98,0.0
899,4.09,4.09,3.98,0.0
900,4.09,4.09,3.98,0.0
901,4.09,4.09,3.98,0.0
902,4.09,4.09,3.98,0.0
903,4.09,4.09,3.98,0.0
904,4.09,4.09,3.98,0.0
905,4.09,4.09,3.98,0.0
906,4.09,4.09,3.98,0.0
907,4.09,4.09,3.98,0.0
908,4.09,4.09,3.98,0.0
909,4.09,4.09,3.98,0.0
910,4.09,4.09,3.98,0.0
911,4.09,4.09,3.98,0.0
912,4.09,4.09,3.98,0.0
913,4.09,4.09,3.98,0.0
914,4.09,4.09,3.98,0.0
915,4.09,4.09,3.98,0.0
916,4.09,4.09,3.98,0.0
917,4.09,4.09,3.98,0.0
918,4.09,4.09,3.98,0.0
919,4.09,4.09,3.98,0.0
920,4.09,4.09,3.98,0.0
921,4.09,4.09,3.98,0.0
922,4.09,4.09,3.98,0.0
923,4.09,4.09,3.98,0.0
924,4.09,4.09,3.98,0.0
925,4.09,4.09,3.98,0.0
926,4.09,4.09,3.98,0.0
927,4.09,4.09,3.98,0.0
928,4.09,4.09,3.98,0.0
929,4.09,4.09,3.98,0.0
930,4.09,4.09,3.98,0.0
931,4.09,4.09,3.98,0.0
932,4.09,4.09,3.98,0.0
933,4.09,4.09,3.98,0.0
934,4.09,4.09,3.98,0.0
935,4.09,4.09,3.98,0.0
936,4.09,4.09,3.98,0.0
937,4.09,4.09,3.98,0.0
938,4.09,4.09,3.98,0.0
939,4.09,4.09,3.98,0.0
940,4.09,4.09,3.98,0.0
941,4.09,4.09,3.98,0.0
942,4.09,4.09,3.98,0.0
943,4.09,4.09,3.98,0.0
944,4.09,4.09,3.98,0.0
945,4.09,4.09,3.98,0.0
946,4.09,4.09,3.98,0.0
947,4.09,4.09,3.98,0.0
948,4.09,4.09,3.98,0.0
949,4.09,4.09,3.98,0.0
950,4.09,4.09,3.98,0.0
951,4.09,4.09,3.98,0.0
952,4.09,4.09,3.98,0.0
953,4.09,4.09,3.98,0.0
954,4.09,4.09,3.98,0.0
955,4.09,4.09,3.98,0.0
956,4.09,4.09,3.98,0.0
957,4.09,4.09,3.98,0.0
958,4.09,4.09,3.98,0.0
959,4.09,4.09,3.98,0.0
960,4.09,4.09,3.98,0.0
961,4.09,4.09,3.98,0.0
962,4.09,4.09,3.98,0.0
963,4.09,4.09,3.98,0.0
964,4.09,4.09,3.98,0.0
965,4.09,4.09,3.98,0.0
966,4.09,4.09,3.98,0.0
967,4.09,4.09,3.98,0.0
968,4.09,4.09,3.98,0.0
969,4.09,4.09,3.98,0.0
970,4.09,4.09,3.98,0.0
971,4.09,4.09,3.98,0.0
972,4.09,4.09,3.98,0.0
973,4.09,4.09,3.98,0.0
974,4.09,4.09,3.98,0.0
975,4.09,4.09,3.98,0.0
976,4.09,4.09,3.98,0.0
977,4.09,4.09,3.98,0.0
978,4.09,4.09,3.98,0.0
979,4.09,4.09,3.98,0.0
980,4.09,4.09,3.98,0.0
981,4.09,4.09,3.98,0.0
982,4.09,4.09,3.98,0.0
983,4.09,4.09,3.98,0.0
984,4.09,4.09,3.98,0.0
985,4.09,4.09,3.98,0.0
986,4.09,4.09,3.98,0.0
987,4.09,4.09,3.98,0.0
988,4.09,4.09,3.98,0.0
989,4.09,4.09,3.98,0.0
990,4.09,4.09,3.98,0.0
991,4.09,4.09,3.98,0.0
992,4.09,4.09,3.98,0.0
993,4.09,4.09,3.98,0.0
994,4.09,4.09,3.98,0.0
995,4.09,4.09,3.98,0.0
996,4.09,4.09,3.98,0.0
997,4.09,4.09,3.98,0.0
998,4.09,4.09,3.98,0.0
999,4.09,4.09,3.98,0.0
1000,4.09,4.09,3.98,0.0
1001,4.09,4.09,3.98,0.0
1002,4.09,4.09,3.98,0.0
1003,4.09,4.09,3.98,0.0
1004,4.09,4.09,3.98,0.0
1005,4.09,4.09,3.98,0.0
1006,4.09,4.09,3.98,0.0
1007,4.09,4.09,3.98,0.0
1008,4.09,4.09,3.98,0.0
1009,4.09,4.09,3.98,0.0
1010,4.09,4.09,3.98,0.0
1011,4.09,4.09,3.98,0.0
1012,4.09,4.09,3.98,0.0
1013,4.09,4.09,3.98,0.0
1014,4.09,4.09,3.98,0.0
1015,4.09,4.09,3.98,0.0
1016,4.09,4.09,3.98,0.0
1017,4.09,4.09,3.98,0.0
1018,4.09,4.09,3.98,0.0
1019,4.09,4.09,3.98,0.0
1020,4.09,4.09,3.98,0.0
1021,4.09,4.09,3.98,0.0
1022,4.09,4.09,3.98,0.0
1023,4.09,4.09,3.98,0.0
1024,4.09,4.09,3.98,0.0
1025,4.09,4.09,3.98,0.0
1026,4.09,4.09,3.98,0.0
1027,4.09,4.09,3.98,0.0
1028,4.09,4.09,3.98,0.0
1029,4.09,4.09,3.98,0.0
1030,4.09,4.09,3.98,0.0
1031,4.09,4.09,3.98,0.0
1032,4.09,4.09,3.98,0.0
1033,4.09,4.09,3.98,0.0
1034,4.09,4.09,3.98,0.0
1035,4.09,4.09,3.98,0.0
1036,4.09,4.09,3.98,0.0
1037,4.09,4.09,3.98,0.0
1038,4.09,4.09,3.98,0.0
1039,4.09,4.09,3.98,0.0
1040,4.09,4.09,3.98,0.0
1041,4.09,4.09,3.98,0.0
1042,4.09,4.09,3.98,0.0
1043,4.09,4.09,3.98,0.0
1044,4.09,4.09,3.98,0.0
1045,4.09,4.09,3.98,0.0
1046,4.09,4.09,3.98,0.0
1047,4.09,4.09,3.98,0.0
1048,4.09,4.09,3.98,0.0
1049,4.09,4.09,3.98,0.0
1050,4.09,4.09,3.98,0.0
1051,4.09,4.09,3.98,0.0
1052,4.09,4.09,3.98,0.0
1053,4.09,4.09,3.98,0.0
1054,4.09,4.09,3.98,0.0
1055,4.09,4.09,3.98,0.0
1056,4.09,4.09,3.98,0.0
1057,4.09,4.09,3.98,0.0
1058,4.09,4.09,3.98,0.0
1059,4.09,4.09,3.98,0.0
1060,4.09,4.09,3.98,0.0
1061,4.09,4.09,3.98,0.0
1062,4.09,4.09,3.98,0.0
1063,4.09,4.09,3.98,0.0
1064,4.09,4.09,3.98,0.0
1065,4.09,4.09,3.98,0.0
1066,4.09,4.09,3.98,0.0
1067,4.09,4.09,3.98,0.0
1068,4.09,4.09,3.98,0.0
1069,4.09,4.09,3.98,0.0
1070,4.09,4.09,3.98,0.0
1071,4.09,4.09,3.98,0.0
1072,4.09,4.09,3.98,0.0
1073,4.09,4.09,3.98,0.0
1074,4.09,4.09,3.98,0.0
1075,4.09,4.09,3.98,0.0
1076,4.09,4.09,3.98,0.0
1077,4.09,4.09,3.98,0.0
1078,4.09,4.09,3.98,0.0
1079,4.09,4.09,3.98,0.0
1080,4.09,4.09,3.98,0.0
1081,4.09,4.09,3.98,0.0
1082,4.09,4.09,3.98,0.0
1083,4.09,4.09,3.98,0.0
1084,4.09,4.09,3.98,0.0
1085,4.09,4.09,3.98,0.0
1086,4.09,4.09,3.98,0.0
1087,4.09,4.09,3.98,0.0
1088,4.09,4.09,3.98,0.0
1089,4.09,4.09,3.98,0.0
1090,4.09,4.09,3.98,0.0
1091,4.09,4.09,3.98,0.0
1092,4.09,4.09,3.98,0.0
1093,4.09,4.09,3.98,0.0
1094,4.09,4.09,3.98,0.0
1095,4.09,4.09,3.98,0.0
1096,4.09,4.09,3.98,0.0
1097,4.09,4.09,3.98,0.0
1098,4.09,4.09,3.98,0.0
1099,4.09,4.09,3.98,0.0
1100,4.09,4.09,3.98,0.0
1101,4.09,4.09,3.98,0.0
1102,4.09,4.09,3.98,0.0
1103,4.09,4.09,3.98,0.0
1104,4.09,4.09,3.98,0.0
1105,4.09,4.09,3.98,0.0
1106,4.09,4.09,3.98,0.0
1107,4.09,4.09,3.98,0.0
1108,4.09,4.09,3.98,0.0
1109,4.09,4.09,3.98,0.0
1110,4.09,4.09,3.98,0.0
1111,4.09,4.09,3.98,0.0
1112,4.09,4.09,3.98,0.0
1113,4.09,4.09,3.98,0.0
1114,4.09,4.09,3.98,0.0
1115,4.09,4.09,3.98,0.0
1116,4.09,4.09,3.98,0.0
1117,4.09,4.09,3.98,0.0
1118,4.09,4.09,3.98,0.0
1119,4.09,4.09,3.98,0.0
1120,4.09,4.09,3.98,0.0
1121,4.09,4.09,3.98,0.0
1122,4.09,4.09,3.98,0.0
1123,4.09,4.09,3.98,0.0
1124,4.09,4.09,3.98,0.0
1125,4.09,4.09,3.98,0.0
1126,4.09,4.09,3.98,0.0
1127,4.09,4.09,3.98,0.0
1128,4.09,4.09,3.98,0.0
1129,4.09,4.09,3.98,0.0
1130,4.09,4.09,3.98,0.0
1131,4.09,4.09,3.98,0.0
1132,4.09,4.09,3.98,0.0
1133,4.09,4.09,3.98,0.0
1134,4.09,4.09,3.98,0.0
1135,4.09,4.09,3.98,0.0
1136,4.09,4.09,3.98,0.0
1137,4.09,4.09,3.98,0.0
1138,4.09,4.09,3.98,0.0
1139,4.09,4.09,3.98,0.0
1140,4.09,4.09,3.98,0.0
1141,4.09,4.09,3.98,0.0
1142,4.09,4.09,3.98,0.0
1143,4.09,4.09,3.98,0.0
1144,4.09,4.09,3.98,0.0
1145,4.09,4.09,3.98,0.0
1146,4.09,4.09,3.98,0.0
1147,4.09,4.09,3.98,0.0
1148,4.09,4.09,3.98,0.0
1149,4.09,4.09,3.98,0.0
1150,4.09,4.09,3.98,0.0
1151,4.09,4.09,3.98,0.0
1152,4.09,4.09,3.98,0.0
1153,3.14,3.14,3.69,0.0
1154,3.14,3.14,3.69,0.0
1155,3.14,3.14,3.69,0.0
1156,3.14,3.14,3.69,0.0
1157,3.14,3.14,3.69,0.0
1158,3.14,3.14,3.69,0.0
1159,3.14,3.14,3.69,0.0
1160,3.14,3.14,3.69,0.0
1161,3.14,3.14,3.69,0.0
1162,3.14,3.14,3.69,0.0
1163,3.14,3.14,3.69,0.0
1164,3.14,3.14,3.69,0.0
1165,3.14,3.14,3.69,0.0
1166,3.14,3.14,3.69,0.0
1167,3.14,3.14,3.69,0.0
1168,3.14,3.14,3.69,0.0
1169,3.14,3.14,3.69,0.0
1170,3.14,3.14,3.69,0.0
1171,3.14,3.14,3.69,0.0
1172,3.14,3.14,3.69,0.0
1173,3.14,3.14,3.69,0.0
1174,3.14,3.14,3.69,0.0
1175,3.14,3.14,3.69,0.0
1176,3.14,3.14,3.69,0.0
1177,3.14,3.14,3.69,0.0
1178,3.14,3.14,3.69,0.0
1179,3.14,3.14,3.69,0.0
1180,3.14,3.14,3.69,0.0
1181,3.14,3.14,3.69,0.0
1182,3.14,3.14,3.69,0.0
1183,3.14,3.14,3.69,0.0
1184,3.14,3.14,3.69,0.0
1185,3.14,3.14,3.69,0.0
1186,3.14,3.14,3.69,0.0
1187,3.14,3.14,3.69,0.0
1188,3.14,3.14,3.69,0.0
1189,3.14,3.14,3.69,0.0
1190,3.14,3.14,3.69,0.0
1191,3.14,3.14,3.69,0.0
1192,3.14,3.14,3.69,0.0
1193,3.14,3.14,3.69,0.0
1194,3.14,3.14,3.69,0.0
1195,3.14,3.14,3.69,0.0
1196,3.14,3.14,3.69,0.0
1197,3.14,3.14,3.69,0.0
1198,3.14,3.14,3.69,0.0
1199,3.14,3.14,3.69,0.0
1200,3.14,3.14,3.69,0.0
1201,3.14,3.14,3.69,0.0
1202,3.14,3.14,3.69,0.0
1203,3.14,3.14,3.69,0.0
1204,3.14,3.14,3.69,0.0
1205,3.14,3.14,3.69,0.0
1206,3.14,3.14,3.69,0.0
1207,3.14,3.14,3.69,0.0
1208,3.14,3.14,3.69,0.0
1209,3.14,3.14,3.69,0.0
1210,3.14,3.14,3.69,0.0
1211,3.14,3.14,3.69,0.0
1212,3.14,3.14,3.69,0.0
1213,3.14,3.14,3.69,0.0
1214,3.14,3.14,3.69,0.0
1215,3.14,3.14,3.69,0.0
1216,3.14,3.14,3.69,0.0
1217,3.14,3.14,3.69,0.0
1218,3.14,3.14,3.69,0.0
1219,3.14,3.14,3.69,0.0
1220,3.14,3.14,3.69,0.0
1221,3.14,3.14,3.69,0.0
1222,3.14,3.14,3.69,0.0
1223,3.14,3.14,3.69,0.0
1224,3.14,3.14,3.69,0.0
1225,3.14,3.14,3.69,0.0
1226,3.14,3.14,3.69,0.0
1227,3.14,3.14,3.69,0.0
1228,3.14,3.14,3.69,0.0
1229,3.14,3.14,3.69,0.0
1230,3.14,3.14,3.69,0.0
1231,3.14,3.14,3.69,0.0
1232,3.14,3.14,3.69,0.0
1233,3.14,3.14,3.69,0.0
1234,3.14,3.14,3.69,0.0
1235,3.14,3.14,3.69,0.0
1236,3.14,3.14,3.69,0.0
1237,3.14,3.14,3.69,0.0
1238,3.14,3.14,3.69,0.0
1239,3.14,3.14,3.69,0.0
1240,3.14,3.14,3.69,0.0
1241,3.14,3.14,3.69,0.0
1242,3.14,3.14,3.69,0.0
1243,3.14,3.14,3.69,0.0
1244,3.14,3.14,3.69,0.0
1245,3.14,3.14,3.69,0.0
1246,3.14,3.14,3.69,0.0
1247,3.14,3.14,3.69,0.0
1248,3.14,3.14,3.69,0.0
1249,3.14,3.14,3.69,0.0
1250,3.14,3.14,3.69,0.0
1251,3.14,3.14,3.69,0.0
1252,3.14,3.14,3.69,0.0
1253,3.14,3.14,3.69,0.0
1254,3.14,3.14,3.69,0.0
1255,3.14,3.14,3.69,0.0
1256,3.14,3.14,3.69,0.0
1257,3.14,3.14,3.69,0.0
1258,3.14,3.14,3.69,0.0
1259,3.14,3.14,3.69,0.0
1260,3.14,3.14,3.69,0.0
1261,3.14,3.14,3.69,0.0
1262,3.14,3.14,3.69,0.0
1263,3.14,3.14,3.69,0.0
1264,3.14,3.14,3.69,0.0
1265,3.14,3.14,3.69,0.0
1266,3.14,3.14,3.69,0.0
1267,3.14,3.14,3.69,0.0
1268,3.14,3.14,3.69,0.0
1269,3.14,3.14,3.69,0.0
1270,3.14,3.14,3.69,0.0
1271,3.14,3.14,3.69,0.0
1272,3.14,3.14,3.69,0.0
1273,3.14,3.14,3.69,0.0
1274,3.14,3.14,3.69,0.0
1275,3.14,3.14,3.69,0.0
1276,3.14,3.14,3.69,0.0
1277,3.14,3.14,3.69,0.0
1278,3.14,3.14,3.69,0.0
1279,3.14,3.14,3.69,0.0
1280,3.14,3.14,3.69,0.0
1281,3.14,3.14,3.69,0.0
1282,3.14,3.14,3.69,0.0
1283,3.14,3.14,3.69,0.0
1284,3.14,3.14,3.69,0.0
1285,3.14,3.14,3.69,0.0
1286,3.14,3.14,3.69,0.0
1287,3.14,3.14,3.69,0.0
1288,3.14,3.14,3.69,0.0
1289,3.14,3.14,3.69,0.0
1290,3.14,3.14,3.69,0.0
1291,3.14,3.14,3.69,0.0
1292,3.14,3.14,3.69,0.0
1293,3.14,3.14,3.69,0.0
1294,3.14,3.14,3.69,0.0
1295,3.14,3.14,3.69,0.0
1296,3.14,3.14,3.69,0.0
1297,3.14,3.14,3.69,0.0
1298,3.14,3.14,3.69,0.0
1299,3.14,3.14,3.69,0.0
1300,3.14,3.14,3.69,0.0
1301,3.14,3.14,3.69,0.0
1302,3.14,3.14,3.69,0.0
1303,3.14,3.14,3.69,0.0
1304,3.14,3.14,3.69,0.0
1305,3.14,3.14,3.69,0.0
1306,3.14,3.14,3.69,0.0
1307,3.14,3.14,3.69,0.0
1308,3.14,3.14,3.69,0.0
1309,3.14,3.14,3.69,0.0
1310,3.14,3.14,3.69,0.0
1311,3.14,3.14,3.69,0.0
1312,3.14,3.14,3.69,0.0
1313,3.14,3.14,3.69,0.0
1314,3.14,3.14,3.69,0.0
1315,3.14,3.14,3.69,0.0
1316,3.14,3.14,3.69,0.0
1317,3.14,3.14,3.69,0.0
1318,3.14,3.14,3.69,0.0
1319,3.14,3.14,3.69,0.0
1320,3.14,3.14,3.69,0.0
1321,3.14,3.14,3.69,0.0
1322,3.14,3.14,3.69,0.0
1323,3.14,3.14,3.69,0.0
1324,3.14,3.14,3.69,0.0
1325,3.14,3.14,3.69,0.0
1326,3.14,3.14,3.69,0.0
1327,3.14,3.14,3.69,0.0
1328,3.14,3.14,3.69,0.0
1329,3.14,3.14,3.69,0.0
1330,3.14,3.14,3.69,0.0
1331,3.14,3.14,3.69,0.0
1332,3.14,3.14,3.69,0.0
1333,3.14,3.14,3.69,0.0
1334,3.14,3.14,3.69,0.0
1335,3.14,3.14,3.69,0.0
1336,3.14,3.14,3.69,0.0
1337,3.14,3.14,3.69,0.0
1338,3.14,3.14,3.69,0.0
1339,3.14,3.14,3.69,0.0
1340,3.14,3.14,3.69,0.0
1341,3.14,3.14,3.69,0.0
1342,3.14,3.14,3.69,0.0
1343,3.14,3.14,3.69,0.0
1344,3.14,3.14,3.69,0.0
1345,3.14,3.14,3.69,0.0
1346,3.14,3.14,3.69,0.0
1347,3.14,3.14,3.69,0.0
1348,3.14,3.14,3.69,0.0
1349,3.14,3.14,3.69,0.0
1350,3.14,3.14,3.69,0.0
1351,3.14,3.14,3.69,0.0
1352,3.14,3.14,3.69,0.0
1353,3.14,3.14,3.69,0.0
1354,3.14,3.14,3.69,0.0
1355,3.14,3.14,3.69,0.0
1356,3.14,3.14,3.69,0.0
1357,3.14,3.14,3.69,0.0
1358,3.14,3.14,3.69,0.0
1359,3.14,3.14,3.69,0.0
1360,3.14,3.14,3.69,0.0
1361,3.14,3.14,3.69,0.0
1362,3.14,3.14,3.69,0.0
1363,3.14,3.14,3.69,0.0
1364,3.14,3.14,3.69,0.0
1365,3.14,3.14,3.69,0.0
1366,3.14,3.14,3.69,0.0
1367,3.14,3.14,3.69,0.0
1368,3.14,3.14,3.69,0.0
1369,3.14,3.14,3.69,0.0
1370,3.14,3.14,3.69,0.0
1371,3.14,3.14,3.69,0.0
1372,3.14,3.14,3.69,0.0
1373,3.14,3.14,3.69,0.0
1374,3.14,3.14,3.69,0.0
1375,3.14,3.14,3.69,0.0
1376,3.14,3.14,3.69,0.0
1377,3.14,3.14,3.69,0.0
1378,3.14,3.14,3.69,0.0
1379,3.14,3.14,3.69,0.0
1380,3.14,3.14,3.69,0.0
1381,3.14,3.14,3.69,0.0
1382,3.14,3.14,3.69,0.0
1383,3.14,3.14,3.69,0.0
1384,3.14,3.14,3.69,0.0
1385,3.14,3.14,3.69,0.0
1386,3.14,3.14,3.69,0.0
1387,3.14,3.14,3.69,0.0
1388,3.14,3.14,3.69,0.0
1389,3.14,3.14,3.69,0.0
1390,3.14,3.14,3.69,0.0
1391,3.14,3.14,3.69,0.0
1392,3.14,3.14,3.69,0.0
1393,3.14,3.14,3.69,0.0
1394,3.14,3.14,3.69,0.0
1395,3.14,3.14,3.69,0.0
1396,3.14,3.14,3.69,0.0
1397,3.14,3.14,3.69,0.0
1398,3.14,3.14,3.69,0.0
1399,3.14,3.14,3.69,0.0
1400,3.14,3.14,3.69,0.0
1401,3.14,3.14,3.69,0.0
1402,3.14,3.14,3.69,0.0
1403,3.14,3.14,3.69,0.0
1404,3.14,3.14,3.69,0.0
1405,3.14,3.14,3.69,0.0
1406,3.14,3.14,3.69,0.0
1407,3.14,3.14,3.69,0.0
1408,3.14,3.14,3.69,0.0
1409,3.14,3.14,3.69,0.0
1410,3.14,3.14,3.69,0.0
1411,3.14,3.14,3.69,0.0
1412,3.14,3.14,3.69,0.0
1413,3.14,3.14,3.69,0.0
1414,3.14,3.14,3.69,0.0
1415,3.14,3.14,3.69,0.0
1416,3.14,3.14,3.69,0.0
1417,3.14,3.14,3.69,0.0
1418,3.14,3.14,3.69,0.0
1419,3.14,3.14,3.69,0.0
1420,3.14,3.14,3.69,0.0
1421,3.14,3.14,3.69,0.0
1422,3.14,3.14,3.69,0.0
1423,3.14,3.14,3.69,0.0
1424,3.14,3.14,3.69,0.0
1425,3.14,3.14,3.69,0.0
1426,3.14,3.14,3.69,0.0
1427,3.14,3.14,3.69,0.0
1428,3.14,3.14,3.69,0.0
1429,3.14,3.14,3.69,0.0
1430,3.14,3.14,3.69,0.0
1431,3.14,3.14,3.69,0.0
1432,3.14,3.14,3.69,0.0
1433,3.14,3.14,3.69,0.0
1434,3.14,3.14,3.69,0.0
1435,3.14,3.14,3.69,0.0
1436,3.14,3.14,3.69,0.0
1437,3.14,3.14,3.69,0.0
1438,3.14,3.14,3.69,0.0
1439,3.14,3.14,3.69,0.0
1440,3.14,3.14,3.69,0.0
1441,3.14,3.14,3.69,0.0
1442,3.14,3.14,3.69,0.0
1443,3.14,3.14,3.69,0.0
1444,3.14,3.14,3.69,0.0
1445,3.14,3.14,3.69,0.0
1446,3.14,3.14,3.69,0.0
1447,3.14,3.14,3.69,0.0
1448,3.14,3.14,3.69,0.0
1449,3.14,3.14,3.69,0.0
1450,3.14,3.14,3.69,0.0
1451,3.14,3.14,3.69,0.0
1452,3.14,3.14,3.69,0.0
1453,3.14,3.14,3.69,0.0
1454,3.14,3.14,3.69,0.0
1455,3.14,3.14,3.69,0.0
1456,3.14,3.14,3.69,0.0
1457,3.14,3.14,3.69,0.0
1458,3.14,3.14,3.69,0.0
1459,3.14,3.14,3.69,0.0
1460,3.14,3.14,3.69,0.0
1461,3.14,3.14,3.69,0.0
1462,3.14,3.14,3.69,0.0
1463,3.14,3.14,3.69,0.0
1464,3.14,3.14,3.69,0.0
1465,3.14,3.14,3.69,0.0
1466,3.14,3.14,3.69,0.0
1467,3.14,3.14,3.69,0.0
1468,3.14,3.14,3.69,0.0
1469,3.14,3.14,3.69,0.0
1470,3.14,3.14,3.69,0.0
1471,3.14,3.14,3.69,0.0
1472,3.14,3.14,3.69,0.0
1473,3.14,3.14,3.69,0.0
1474,3.14,3.14,3.69,0.0
1475,3.14,3.14,3.69,0.0
1476,3.14,3.14,3.69,0.0
1477,3.14,3.14,3.69,0.0
1478,3.14,3.14,3.69,0.0
1479,3.14,3.14,3.69,0.0
1480,3.14,3.14,3.69,0.0
1481,3.14,3.14,3.69,0.0
1482,3.14,3.14,3.69,0.0
1483,3.14,3.14,3.69,0.0
1484,3.14,3.14,3.69,0.0
1485,3.14,3.14,3.69,0.0
1486,3.14,3.14,3.69,0.0
1487,3.14,3.14,3.69,0.0
1488,3.14,3.14,3.69,0.0
1489,3.14,3.14,3.69,0.0
1490,3.14,3.14,3.69,0.0
1491,3.14,3.14,3.69,0.0
1492,3.14,3.14,3.69,0.0
1493,3.14,3.14,3.69,0.0
1494,3.14,3.14,3.69,0.0
1495,3.14,3.14,3.69,0.0
1496,3.14,3.14,3.69,0.0
1497,3.14,3.14,3.69,0.0
1498,3.14,3.14,3.69,0.0
1499,3.14,3.14,3.69,0.0
1500,3.14,3.14,3.69,0.0
1501,3.14,3.14,3.69,0.0
1502,3.14,3.14,3.69,0.0
1503,3.14,3.14,3.69,0.0
1504,3.14,3.14,3.69,0.0
1505,3.14,3.14,3.69,0.0
1506,3.14,3.14,3.69,0.0
1507,3.14,3.14,3.69,0.0
1508,3.14,3.14,3.69,0.0
1509,3.14,3.14,3.69,0.0
1510,3.14,3.14,3.69,0.0
1511,3.14,3.14,3.69,0.0
1512,3.14,3.14,3.69,0.0
1513,3.14,3.14,3.69,0.0
1514,3.14,3.14,3.69,0.0
1515,3.14,3.14,3.69,0.0
1516,3.14,3.14,3.69,0.0
1517,3.14,3.14,3.69,0.0
1518,3.14,3.14,3.69,0.0
1519,3.14,3.14,3.69,0.0
1520,3.14,3.14,3.69,0.0
